,user,date,rating,review
1194,Anonymous,08-Nov-13,10,"Deep strategy and tactics game with many different outcomes. Updated regularly with new content and balance patches. Overall a great improvement from wc3 DotA, and the best MOBA out there (by far)."
1196,Anonymous,08-Nov-13,10,Excellent game in all aspects. Community and game development speed could be better but the rest is solid and good quality content. A+++ Definitely recommended!
1197,Anonymous,08-Nov-13,10,"pudge good hero, i hook enemies and make them dead in pain and agony. please make more pudge heroes so we can all hook enemies and make them dead in pain and agony"
1198,Anonymous,08-Nov-13,10,"Valve did a great job by hiring Icefrog, you can't find such a balanced game without Icefrog and you can't find such a great detailed game without ValveBalanced Game Competitive game Greatly detailed GOTY 2013 :D"
1199,Anonymous,08-Nov-13,10,Best game there ever is. Doesn't deserve none of this crap of negative ratings because of the Diretide thing. 1000 hours on it and counting. There's no oher multiplayer game such addictive and entertaining as this one. I love it.
1202,Anonymous,08-Nov-13,10,I hate the Internet.; Valve are awesome;  this game is seriously the best game available right now.  The game itself is incredibly deep and diverse but what Valve has done around the game is a spectacle.
1205,Anonymous,08-Nov-13,10,Valve are awesome. This game is awesome. Lots of features. A game is never the same as the last.It is free and it is no where near pay to win. Get this game.
1206,Anonymous,08-Nov-13,10,"It's harder than most but very rewarding. I've put thousands of hours into it, made me waste my school and life, but i still can't hate it. I hope it gets bigger so that more people would know how awesome this game is. It's not MOBA or Arts or any other. It's DotA, always was, always will be."
1207,Anonymous,08-Nov-13,10,"volvo reband, great game, great event free items pls community bring it back up Diretide is revived, Tusk just stole it not volvo's fault :D:D:D:D:D:D"
1208,Anonymous,08-Nov-13,10,You pathetic kids jumping on the Diretide problem.. You are the same losers demanding Halflife 3 then asking.. Who is Gordon Freeman..Pathetic kids... get a brain and thing for yourself
1209,Anonymous,08-Nov-13,10,"I have sank over 500 hours into this game and I don't regret it even a little bit. Please ignore people downvoting on purpose.The game is well supported and Valve are dedicated developers, despite many people saying otherwise."
1210,Anonymous,08-Nov-13,10,Dota has become the game to play for me with an always updating competitive scene and action that never wears out. If you are interested in a tactics based 5v5 game this is the one for you.
1211,Anonymous,08-Nov-13,10,Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!Diretide given!
1212,Anonymous,08-Nov-13,10,I have played well over 600 hours and am likely to play at least that much again. The best  at the moment. Unlikely to be defeated even by Blizzard's new offering.
1213,Anonymous,08-Nov-13,10,"This game balls out of control. Literally the highest skill cap for an online game played against other players, and the best team of developer in its genre. Leaves nothing to be desired."
1214,Anonymous,08-Nov-13,10,"TY FOR DIRETIDE GABE 10/10YOU ALL DELETE THOSE FAKE REVIEWS TYIS IT 150 CARACHTERS LONG NOW?NOW? NOW?CMON GIVE ME 150 CHARACTERSOK I WILL WRITE SOMETHING MORE THEN, SOMETHING LIKE ""Gave diretide! Thanks, Valve! Great game!!!! Gave diretide! Gave diretide!"""
1215,Anonymous,08-Nov-13,10,"Valve has proved once again that they are the makers of the finest games out there.  Every character is unlocked from the beginning, with cosmetics (a la Team Fortress 2) to customize the way you want your character look.  Also, Diretide is here! "
1218,Anonymous,08-Nov-13,10,best gaem volvo reband  will always believe in gaben. thank you for dire tide. best game volvo rebandvolvo rebandvolvo rebandvolvo rebandvolvo rebandvolvo rebandvolvo reband
1219,Anonymous,08-Nov-13,10,This game is amazing. I'm sitting here typing this after just surpassing the 2000 hour mark of playing DotA. Highly recommend playing this game. Seems I need to type more for this review to go through :P.
1222,Anonymous,08-Nov-13,10,Dota 2 is an amazing game. I cant believe people gave it a low score because Diretide got implemented late. I hope this helps raise the score back to what the game truly deserves. A 11/10. 865 hours and counting.
1223,Anonymous,08-Nov-13,10,YES DIRETIDE. VOLVO IS THE BEST 10/10 MORE RARES PLZ.. GOOD GAME AND COOL STUFF LIKE DIRETIDE. NEED LESS HATS MORE DIRETIDE TO MAKE GAME BETTTER DDDDDDDDD
1224,Anonymous,08-Nov-13,10,"Amazing game, A lot of noobs here obviously can't handle a real competitive game (understandable when they come from a game like league of legends made for children) I've played over 800 games and i'll definitely play over 800 more."
1225,Anonymous,08-Nov-13,10,I can guarantee that a good 70% of these angry reviews are either by fan-boys of other games or by people who were upset at no Diretide this year. Dota 2 is the best strategy game of this generation.
1226,Anonymous,08-Nov-13,10,got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide got diretide TOO GOOD
1227,Anonymous,08-Nov-13,10,"Love the game  a lot! by far the best ARTS  in the genre. I recommended this game to anyone who is willing to give it a try, but be remindful that the learning curve is the highest of all ARTS and you should be prepared to criticism well"
1228,Anonymous,08-Nov-13,10,"the score is so low because people spammed 0's after the diretide incident, and dota 2 doesn't deserve this at all. Honestly it's a great game, one (if not the) best MOBA/ARTS out there and you should give it a try. It's totally free in the end "
1229,Anonymous,08-Nov-13,10,:o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE :o GOT DIRETIDE:o GOT DIRETIDE
1230,Anonymous,08-Nov-13,10,"Excellent game, with much more sophisticated mechanics than LoL. It is very unforgiving and requires lots of effort to master it sufficiently enough to know what needs to be done (doing it is even harder). Dota 2 is so good"
1233,Anonymous,08-Nov-13,10,WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW WE DIRETIDE NOW aaaa
1234,Anonymous,08-Nov-13,10,Classy act by valve. Shame to those people who spammed 0 as ratings here 1 week ago. Valve's even the one apologizing even though the people who tarnished dota2's score are the one at fault here.
1235,Anonymous,08-Nov-13,10,Dota 2 confirmed next zerg bonjwaDota 2 confirmed next zerg bonjwaDota 2 confirmed next zerg bonjwaDota 2 confirmed next zerg bonjwaDota 2 confirmed next zerg bonjwa
1236,Anonymous,08-Nov-13,10,Dota 2 is pretty much the only game worth a damn now a days. Been playing Dota for 9 years now and have tried the rest of the Moba genres but can't beat Dota. Valve keep the heroes coming... We want Techies xD
1238,Anonymous,08-Nov-13,10,Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.Best game ever.
1239,Anonymous,08-Nov-13,10,"Fantastic game. Seriously, completely ignore the user reviews for this game, read the critic reviews, or even the reviews from another site. Just ignore the bad user reviews, they are all a result of raging. The game itself is literally the best multiplayer PvP game to come out in the past decade."
1240,Anonymous,08-Nov-13,10,"Great game, Good community (excellent compared to LoL's), Great balance, Good development team. There is room for improvement in their last act but great game as a whole!"
1242,Anonymous,08-Nov-13,10,Dota 2 is an amazing game with intense competitive game-play over 100 heroes to choose from and a e-sport scene that's enthralling. Anyone interested in MOBA or ARTS games should really check it out!
1245,Anonymous,08-Nov-13,10,"One of the best games I have played. 1000's of play value and consistent support and update from Valve is unmatched in terms of a product ever. Plenty of spectator value as well, as it only gets better once you understand the game more. And also the ever increasing popularity of The International, this game is going to be one of the biggest e-sports and games in the near future."
1246,Anonymous,08-Nov-13,10,After neglecting the community they apologized and im fine with that! Welcome back Valve!!! WE ACCEPT YOUR HATS! Im honestly just happy that they responded to the community
1247,Anonymous,08-Nov-13,10,"After a week of silence, you've finally answered, took you long enough but I guess better late than ever. However, you should REALLY hire someone in charge of community here because you're seriously lacking in that department."
1248,Anonymous,08-Nov-13,10,"good game, even u sucked once, but what u have done rally save back your reputation.And  i will give my complement to u.  Move further and i believe u can"
1249,Anonymous,08-Nov-13,10,"Cancelling out the trolls is a difficult task, but a necessary one. People ruined the rating until they got what they wanted, and finally they did. Best game ever by best company ever."
1250,Anonymous,08-Nov-13,10,:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE:o GOT DIRETIDE
1251,Anonymous,08-Nov-13,10,"Incredible game with a lot of depth and complexity. It does have a huge learning curve and can be frustrating, but that's not a bad thing. There are a plethora of resources and communities that can aid you in learning. Learning how to deal with frustration and stress in the game allows you to apply it to your everyday life (if you still have one after getting addicted)."
1252,Anonymous,08-Nov-13,10,"Valve is a great company that cares about its customers, and I've spent more time playing Dota 2 than pretty much any other game ever, despite being late to the party. It's a great, addictive, life sucking game and it is run by a company that has no peers, and definitely does not deserve any of the vitriolic behavior some of the community has thrown at it.Also:    RECIEVED DIRETIDE"
1253,Anonymous,08-Nov-13,10,"DoA 2 is one of the deepest, most engaging experiences ever created. You can easily lose thousands of hours playing it. It is social, tactical, has an enormous skill ceiling, and has a great developer behind it continuing to shape and push the game into better and better places."
1254,Anonymous,08-Nov-13,10,Dota 2 is an utterly brilliant PvP game that is ultra-hard and requires friends for the best experience. There is a steep learning curve and a lot of characters to get used to but the game is really worth it.
1256,Anonymous,08-Nov-13,10,Best action strategy game. I really enjoy playing this game non-stop. Brilliant and variety in-game cosmetic items. Dota tv easy to access and variety of tournament every day
1257,Anonymous,08-Nov-13,10,gaem is aliev! gaem is undaed  gaem is aliev! gaem is undaed  gaem is aliev! gaem is undaed  gaem is aliev! gaem is undaed  gaem is aliev! gaem is undaed  gaem is aliev! gaem is undaed  gaem is aliev! gaem is undaed 
1258,Anonymous,08-Nov-13,10,We Have received Diretide. Thank you volvo. Your review must be at least 150 characters long. Your review must be at least 150 characters long. Your review must be at least 150 characters long.
1262,Anonymous,08-Nov-13,10,Dota 2 is a really enjoyable free to play game that gets you really addicted. If you have tried LOL and liked it you should definetly try this. Its kind of the game lol is based on.
1263,Anonymous,08-Nov-13,10,"Great game, playing Dota since it's early stages and watching it become what dota 2 has become is awesome. Probably the best moba you will find. Valve is really trying hard, making this game better every day"
1264,Anonymous,08-Nov-13,10,"Very fun game, and while the community can go on the fritz sometimes it is still very enjoyable to play. I recommend learning/playing this game with friends, it makes the entire experience more pleasant. While the knowledge to learn might be a bit daunting, once you get a grip on it you should find yourself playing more and more."
1265,Anonymous,08-Nov-13,10,"this game improved my life by 200%, first it cured my cancer that I was dying from, then I won a billion dollars and can play this game all day all night because I don't have to work anymore. thanks valve"
1267,Anonymous,08-Nov-13,10,I hope you do it sincerely. I hope you do it sincerely. I hope you do it sincerely. I hope you do this you iskrenne.Nadeyus it sincerely. I hope you do it sincerely. I hope you do it sincerely. (Idiotic rule metacritic of 150 characters)
1268,Anonymous,08-Nov-13,10,"i cant believe the score is currently 4.0 just because a group of people got mad at Valve.Valve is awesome and so is Dota 2!10/10The game is Free 2 Play! Fun to play, awesome to watch as a spectator! Highly competitive, balanced!Once you get into Dota you won't regret it!"
1270,Anonymous,08-Nov-13,10,volvo gave diretide all is guddiretideodfiamfoisdmfosidmfosdimfiosdmfiosdmifosmdifosmdfoimsdoifmsdiomfsodmfsiodmfsodmfosidmfoismdifosmdfoismdoifmsdoifmsdomifsdf
1272,Anonymous,08-Nov-13,10,Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven Diretide GIven
1273,Anonymous,08-Nov-13,10,"Great game for all strategy fans, tons of choices in builds, tactics. Each game is different,  you can't snowball like in other games in genre. To enjoy this game you need to spend some time but it will be rewarded for you later on."
1275,Anonymous,08-Nov-13,10,"There are some problem with game. MM, bugs, not so many community attention and too many hats, but its not even matter because of the most great balance in all MOBA games. The work what did Valve in last 3 years is just incredible."
1276,Anonymous,08-Nov-13,10,"his game improved so much since it was released on the beta. There are over 90 heroes to choose from currently and the gamplay is as intence and as rewarding as DOTA 1. I know alot of people will be hesitant to try it at first but there has been a new tutorial system implemented in DOTA 2 and I think it will help new comers. I know some people who play LOL might bash in this game, but bot"
1277,Anonymous,08-Nov-13,10,I sincerely believe this is one of the best games created and the fact that spoiled brats would rate this down because they didn't get there way is shameful to the community.
1278,Anonymous,08-Nov-13,10,This Game is the most amazing game there is! Have spent more than 1000 hours on it in less than a year (like 11 months) and no showing of my passion fading. DIRETIDE IS HERE!
1279,Anonymous,08-Nov-13,10,"Valve honestly messed up big time by not talking to the community about DireTide, or anything at all really after TI 3, but they've done their part to repair the damage, so it's only fair the community does too."
1280,Anonymous,08-Nov-13,10,"This is a very very good game  I cant stop playing it with my friends, thank  you Volvo .The balancing is  very  well done  and every  hero  can  be played significantly "
1281,Anonymous,08-Nov-13,10,"Really amazing game! Always something to learn, it's such a beautiful game packed in 1 map.anyway..Alive game Alive game Alive game Alive game Alive game"
1282,Anonymous,08-Nov-13,10,"A great game, don't listen to the negative reviews as they were a result of no Diretide. As long as you pass the steep learning curve you're set to have an incredible amount of fun."
1283,Anonymous,08-Nov-13,10,"Well, if u will give us diretide, then you must recieve a nice fat 10 score, so here u are. Well, if u will give us diretide, then you must recieve a nice fat 10 score, so here u are."
1284,Anonymous,08-Nov-13,10,"Great game, super fun, made by best car company around. Well balanced and parity updates every year making the way the game is played different and more exciting. Also fixing the negative reviews by all the crying children."
1286,Anonymous,08-Nov-13,10,This game is orginall and tries new ways to innovate eSports from new angles other companies fail to see.They always update the game for the greater good and always been supportive about the community.
1287,Anonymous,08-Nov-13,10,"no other game is more enjoyable to learn and master than Dota2. while it is an incredibly difficult game to jump into, you feel extremely rewarded once you get the basic mechanics down, followed by advanced mechanics, and building up long term experience.thanks for diretide btw."
1288,Anonymous,08-Nov-13,10,"Amazing multiplayer pvp game. Steep learning curve, but easily well worth it. Also,    Gave DIRETIDE. Fun for the casual and competitive gamer alike."
1290,Anonymous,08-Nov-13,10,Very good game. Quite addictive and mentally rewarding if you take the time to learn it. Playing with friends will help make the experience a lot better.
1291,Anonymous,08-Nov-13,10,"Best game i've played. It has been 8 years and i'm still not bored. Every game I've played, there has been something different, something new and i'm still learning"
1292,Anonymous,08-Nov-13,10,This game is really good and has a solid developer making it. they may be quiet but they always have a reason and will man up to it if they make a mistake. Do not listen to these negative reviews because a few people were upset over a lack of a halloween event.
1293,Anonymous,08-Nov-13,10,"DotA 2 is one of the deepest, most engaging experiences ever created.  You can easily lose thousands of hours playing it.  It is social, tactical, has an enormous skill ceiling, and has a great developer behind it continuing to shape and push the game into better and better places."
1294,Anonymous,08-Nov-13,10,"There is learning curve, yes. But the experience thereafter is tremendously rewarding. I regularly play Dota 2 with friends, and it has become a part of our routine. The complexity, in my opinion, is a significant factor to Dota 2's replayability."
1295,Anonymous,08-Nov-13,10,"This game is terrible for new players, but stick through with it and you will fall in love. The bad reviews are all from angry fans after valve made a mistake, the critic score is what this really should be based off of."
1296,Anonymous,08-Nov-13,10,"Very good game, another example of Valve's careful but solid work. Hard to learn, easy to enjoy, deep enough to make you drown  Great living and active community that unites in time of crysis, yells what it wants and apologizes for its mistakes. Well, maybe except for russians :D"
1297,Anonymous,08-Nov-13,10,"Well. I'm a dota 2 player. What can I say.Every day, every night, all the time. At school, at home, at work. I die for my dota, I live for my dota."
1298,Anonymous,08-Nov-13,10,"Thanks for continuing to be awesome Valve. It takes a lot to admit when mistakes are made, and it was dealt with in a professional and cordial manner. I continue to have a great deal of respect for this company. Keep up the awesome work guys."
1299,Anonymous,08-Nov-13,10,Amazing game that will suck the life out of you. Time and patience will be needed but well rewarded. A lot of time will be needed to be semi proficient at this game but once you understand the basics you will find yourself playing game after game
1300,Anonymous,08-Nov-13,10,"This game is what I spend a good deal of my hours playing. Between the yearly International tournaments and the balance changes made by the famous Icefrog, this game is excellent."
1301,Anonymous,08-Nov-13,10,"Such a great F2P game. Extremely addicting.. All the heroes are free from the start but the game is hard for newbies because the high learning curve but don't worry, it will get better. Ohh and the e-sports side is amazing as well, you can see the pros play all the time and make some crazy plays."
1302,Anonymous,08-Nov-13,10,"Diretide was given, game is alive. Just giving Dota the score it deserves. Hopefully we'll be back up to a score of 8.x like we were before this debacle."
1303,Anonymous,08-Nov-13,10,"After trying different action-RTS games, I must say this is the best one yet. Very good graphics, animation and gameplay. I've played League of Legends but I get queued with childrens below 13 and also the champions are imbalanced in that game unlike in Dota 2 where it is all good and team play is needed."
1304,Anonymous,08-Nov-13,10,A truly amazing game that didn't get from it's community what it deserved.A truly amazing game that didn't get from it's community what it deserved.A truly amazing game that didn't get from it's community what it deserved.A truly amazing game that didn't get from it's community what it deserved.
1305,Anonymous,08-Nov-13,10,"Compared to Dota 1, it feels alot better. Great graphics and production value. Easily beat down cartoon-like features of LoL, and poor graphics in Warcraft3. This game is the best!"
1306,Anonymous,08-Nov-13,10,"Basically don't use this website to base your decision of whether or not to play DotA 2 until metacritic.com realises that the user reviews are  Game is hard, but game is good."
1309,Anonymous,08-Nov-13,10,Good Game Well PlayedFixing bad Doto 2 comunnityGood Game Well PlayedFixing bad Doto 2 comunnityGood Game Well PlayedFixing bad Doto 2 comunnity
1310,Anonymous,08-Nov-13,10,"Amazing game, they finally listenend and gave Diretide to us! I've played 5 years (and am still playing) wc3 DotA, and I have played around 1500 LoL games. DotA and Dota 2 are, hands down, the best MOBA/ARTS games. The community is great and the game is very balanced and skill-based.PS:    TY VOLVO   "
1311,Anonymous,08-Nov-13,10,"This game is a very fun and enjoyable game, I think that it deserves a second chance because it really got hit hard from the whole dire tide thing, and I think it deserves a second chance"
1312,Anonymous,08-Nov-13,10,Great game which i have played dota for at least 6 years and i still dont get bored at it  great for playin within friends and it is also pretty fun  totally recommended.
1316,Anonymous,08-Nov-13,10,While Valve has screwed up in communication for both Diretide and Ti3 Ticket sells the game is still good. They've admitted their mistakes regarding the lack of communication with diretide.
1318,Anonymous,08-Nov-13,10,"THEY GAVE US DIRETIDE, PRAISE VALVE AND PLS REBAND we love please excuse our behaviour and dont forget us and give us CHRISTMAS EVENT PLS ok bye bye let me just fill 150 chars and its done,"
1319,Anonymous,08-Nov-13,10,"One of the best games I've ever played. Takes a lot to get into, but once you do, you have a game for life. It makes you work with your team to win games."
1321,Anonymous,08-Nov-13,10,"They have given Diretide and are now redeemed, Thanks based volvo. Also, GIVE DIRETIDE GIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDEGIVE DIRETIDE"
1322,Anonymous,08-Nov-13,10,"best moba, and one of the best games ever made for player vs player combat... think arenas in WoW but not 45 minutes of healing and cc'ing this is massive action and if you slip up you die pretty fast"
1323,Anonymous,08-Nov-13,10,"Love the game! It is one of the most popular and most enjoyable free to play game coming of the steam library! definitely worth a try. It is good not only because it is a great game but because the company behind it, manage it so well. Even when, their customers show utmost immaturity."
1324,Anonymous,08-Nov-13,10,ty volvo diretide given alive geam sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo based
1325,Anonymous,08-Nov-13,10,"This is a game where there are 10 people playing at once, in a highly competitive environment. If you can't take the occasional flame or bad game, don't play  simple as that, because you will have a bad time.BUT there is so much upside, especially if you can play with friends and be more coordinated."
1327,Anonymous,08-Nov-13,10,"After ~1500 games played and 1600 invested in the game, I just cannot stop. I don't feel interested in any other games for that matter, whatever I try seems just boring as hell compared to Dota. A++, 10/10 Game, try it out for free!"
1329,Anonymous,08-Nov-13,10,"People Where so mad about Diretide, Valve not releasing it. but here it is, we're getting it on the next update hope people are happy now  and ENJOOY THE MODe"
1330,Anonymous,08-Nov-13,10,"Got Diretide, Volvo is love Got Diretide, Volvo is love Got Diretide, Volvo is love Got Diretide, Volvo is love Got Diretide, Volvo is love Got Diretide, Volvo is love Got Diretide, Volvo is love Got Diretide, Volvo is love"
1331,Anonymous,08-Nov-13,10,"Played this game for over 7 years by now. Still love it. And Valve did an amazing job porting it to a modern engine.Awesome game, both in regards of being challening in individual skill but also team work."
1333,Anonymous,08-Nov-13,10,"A remake of the original DOTA with better graphics and its own engine, DOTA2 is definitely the best game of its genre. It is incredibly focused on keeping the game balanced while still keeping it an incredible challenge. It's hard to get started at first, but once you get into it there's no escape from the fun of DOTA2."
1335,Anonymous,08-Nov-13,10,"You manned up, now we say we're sorry. Dota is a great competitive game and it's the best one in the genre. We're sorry for what we did during the D days. We love you, Valve."
1336,Anonymous,08-Nov-13,10,10/10 pretty good.actually really goodif you have the timelike a  of timebut then it's goodholy ****really really goodi think it might be too good
1337,Anonymous,08-Nov-13,10,DIRETIDE is coming PRAISE BE TO SEXY GABEN AND HIS GLORIOUS BEARD DIRETIDE is coming PRAISE BE TO SEXY GABEN AND HIS GLORIOUS BEARD DIRETIDE is coming PRAISE BE TO SEXY GABEN AND HIS GLORIOUS BEARD DIRETIDE is coming PRAISE BE TO SEXY GABEN AND HIS GLORIOUS BEARD DIRETIDE is coming PRAISE BE TO SEXY GABEN AND HIS GLORIOUS BEARD DIRETIDE is coming PRAISE BE TO SEXY GABEN AND HIS GLORIOUS BEARD
1338,Anonymous,08-Nov-13,10,"Game is amazing, people is stupid. No more discussion, Valve don't usually  it up and by a little error all the community jumped... disappointing but hopefully we can give Dota what it deserves."
1340,Anonymous,08-Nov-13,10,This game is my life. It is developed by my dream employer and they do a fantastic job. They made one mistake in not communicating effectively but they have fixed that now. GOT DIRETIDE!
1341,Anonymous,08-Nov-13,10,Diretide Given Diretide Given Diretide Given Diretide Given Diretide Given Diretide Given Diretide Given Diretide Given Diretide Given Diretide Given  D
1342,Anonymous,08-Nov-13,10,diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide
1343,Anonymous,08-Nov-13,10,Game is alive! Game is alive! Game is alive! Game is alive! Game is alive! Game is alive! Game is alive! Game is alive! Game is alive! Game is alive! Game is alive!
1344,Anonymous,08-Nov-13,10,Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!! Game is ALIVE!!!!
1345,Anonymous,08-Nov-13,10,Trolls wanted diretide so they downvoted this game.. it's time to fix your  alrightblablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablablabla
1346,Anonymous,08-Nov-13,10,"Awesome company. There was a lack of communication with diretide but they owned up to it, apologized and actually gave us diretide! Apart from this incident Valve is awesome!"
1349,Anonymous,08-Nov-13,10,This game is just awesome. I feel sorry for valve for having to put up with this community. Ok they didn't say anything about diretide so what? Spamming obama's facebook and getting metacritic score this low just because of that is just plain retarded.Anyone that actually wants a decent review don't take this user score serious.
1350,Anonymous,08-Nov-13,10,Best competitive game made. Volvo finally let us gyrocopter our orange Volvo from Russia. We can finally drive down the middle lane and feed all the villagers.
1351,Anonymous,08-Nov-13,10,"Fantastic! Excellent balance and addictive competitive play! A gamer for many maaaany years, I always come back to Dota as no other game is quite as engaging."
1352,Anonymous,08-Nov-13,10,"The current overall negative user review of Dota 2 is a result of entitled children downvoting the game over the omission of an ""annual"" free game mode. None of this petty behavior detracts from the gem that is Dota 2. Read the critics reviews and go try it for yourself."
1355,Anonymous,08-Nov-13,10,"VOLVO GAVE US DIRETIDE! Honestly, a lot of people have been extremely upset at the lack of communication between the Devs and the Community but I think they'd made up for it with their last blog post!"
1357,Anonymous,08-Nov-13,10,   GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE    GOT DIRETIDE
1358,Anonymous,08-Nov-13,10,"Best game ever, after a lot of time put into the game i can only say that valve care for there community even if it's not 100% clear but they do care. Would recommend this game to anyone who is looking for a new game to play"
1359,Anonymous,08-Nov-13,10,Valve responded to our request and they are shipping DireTide next patch. Thank you Valve for listening to us. AWESOME GAME WE MUST PLAY IT FOREVER. I love dota 2.
1360,Anonymous,08-Nov-13,10,"Best game I have played after WC3 dota. Valve is an amazing company that delivers quality content nonstop, and dont forget the yearly International tournament they bring the dota community. GREAT GAME, MUST GIVE IT A TRY!"
1361,Anonymous,08-Nov-13,10,"Dota 2 is a wonderful game, one that I've sunk thousands of hours into over the years. If you really want to get the full dota experience though, you absolutely need to play with friends."
1362,Anonymous,08-Nov-13,10,"Awesome game with great developer, Valve cares for his players, and they do things to improve the game even if they don't update it every week. Don't listen to crying babies giving 0's to the game because of a game mode."
1363,Anonymous,08-Nov-13,10,"One of the best online MOBA i have ever played; and they actually listened to us now by giving us diretide in the next update. We need to fix this score people, should have never went down this low."
1365,Anonymous,08-Nov-13,10,"this game is great. screw the naysayers. Really? you need 150 characters to review the game? That's annoying. The dota 2 community is a bit crazy, but I think that's bound to happen to any popular f2p game."
1367,Anonymous,08-Nov-13,10,thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve thanks Valve
1368,Anonymous,08-Nov-13,10,Well job Valve. new update!!!Well job Valve. new update!!!Well job Valve. new update!!!Well job Valve. new update!!!Well job Valve. new update!!!Well job Valve. new update!!!Well job Valve. new update!!!Well job Valve. new update!!! GIve good update
1370,Anonymous,08-Nov-13,10,Raise your Diretide   Raise your Diretide   Raise your Diretide   Raise your Diretide   Raise your Diretide   Raise your Diretide   Raise your Diretide   Raise your Diretide 
1371,Anonymous,08-Nov-13,10,"Valve listened, apologized and is giving Diretide when they weren't going to! Can't imagine the huge amount of work that they put in to fix their mistakes! Company listens to its people!!!"
1372,Anonymous,08-Nov-13,10,"One of the best, most difficult and truly competitive games I've ever played. It is free and doesn't have any pay-to-win, all heroes are free, the only paid content are cosmetical items that DO NOT change the gameplay at all"
1373,Anonymous,08-Nov-13,10,Game is alive DIRETIDE ON THE WAY  http://blog.dota2.com/2013/11/not-my-best-work/Also always been a really phenomenal game made many friends along the way
1377,Anonymous,08-Nov-13,10,"the pace of this game feels so slow after playing years of lol. champ balance are bad. also, i dont like the idea of secret shop. i have play about 20 games not even one good game since what i see are people on the losing side always flaming each other, end up stood there typing, its like i can have more fun playing with bots. when i am on the losing side.omg pe"
1378,Anonymous,08-Nov-13,10,"Probably the most challenging and rewarding game out there. If you're into competitive gaming, strategy, and looking for a clever game, this is definitely for you.It's also good on a casual level, but not too much."
1379,Anonymous,08-Nov-13,10,TY for news Valve) TY for news Valve) TY for news Valve) TY for news Valve) TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)TY for news Valve)
1382,Anonymous,08-Nov-13,10,"Extremely difficult and frustrating game in which winning is not always only up to you, despite your best efforts you will still lose and be humiliated. I could not love it more"
1383,Anonymous,08-Nov-13,10,Alive game volvo reband   Alive game volvo reband    Alive game volvo reband   Alive game volvo reband   Alive game volvo reband   Alive game volvo reband   Alive game volvo reband   Alive game volvo reband   Alive game volvo reband   Alive game volvo reband 
